margin,manufacturing-cost,number-of-friendships,monthly-fee,random-join?,number-of-persons,network-profit,network-sale-revenue,network-fee-revenue,network-sponsor-cost,network-manufacturing-cost
0.36,0.4,300,100,FALSE,300,64644,190951.04,9500,16463.05,119344.4
0.36,0.4,300,100,FALSE,300,63657,189707.52,9700,17182.91,118567.2
0.36,0.4,300,100,FALSE,300,61345,184375.68,9500,17296.12,115234.8
0.36,0.4,300,100,FALSE,300,62446,196756.48,9900,21238.17,122972.8
0.36,0.4,300,100,FALSE,300,62042,198881.92,9600,22138.91,124301.2
0.36,0.4,300,100,FALSE,300,62431,201950.72,9900,23200.99,126219.2
0.36,0.4,300,100,FALSE,300,57776,183432.32,9800,20811.4,114645.2
0.36,0.4,300,100,FALSE,300,58870,191277.44,8900,21758.99,119548.4
0.37,0.4,300,100,FALSE,300,61030,189207.9,9400,17445.91,120132
0.37,0.4,300,100,FALSE,300,56790,184457.07,9800,20351.71,117115.6
0.37,0.4,300,100,FALSE,300,61016,194937.75,9600,19751.31,123770
0.37,0.4,300,100,FALSE,300,61836,190576.89,10200,17939.97,121001.2
0.37,0.4,300,100,FALSE,300,59706,185393.88,10400,18377.19,117710.4
0.37,0.4,300,100,FALSE,300,60890,186583.32,9600,16828.18,118465.6
0.37,0.4,300,100,FALSE,300,58781,189429.03,9800,20175.26,120272.4
0.37,0.4,300,100,FALSE,300,55583,196346.43,9500,25598.72,124664.4
0.37,0.4,300,100,FALSE,300,60457,196139.79,9700,20849.29,124533.2
0.37,0.4,300,100,FALSE,300,59879,185509.8,9500,17346.98,117784
0.38,0.4,300,100,FALSE,300,59048,190395.18,10600,19111.84,122835.6
0.38,0.4,300,100,FALSE,300,58933,186062,10200,17289.23,120040
0.38,0.4,300,100,FALSE,300,54803,180042.42,9600,18683.22,116156.4
0.38,0.4,300,100,FALSE,300,55301,177065.8,10200,17728.48,114236
0.38,0.4,300,100,FALSE,300,61201,191400.82,11600,18315.86,123484.4
0.38,0.4,300,100,FALSE,300,61069,192663.76,9600,16895.44,124299.2
0.38,0.4,300,100,FALSE,300,54542,178321.3,9400,18133.58,115046
0.38,0.4,300,100,FALSE,300,53474,177333.02,10400,19851.08,114408.4
0.38,0.4,300,100,FALSE,300,54665,179269.28,9500,18446.92,115657.6
0.38,0.4,300,100,FALSE,300,56675,188860.06,10000,20339.94,121845.2
0.39,0.4,300,100,FALSE,300,58193,188701.67,10400,17169.68,123738.8
0.39,0.4,300,100,FALSE,300,52538,174936.41,10300,17986.49,114712.4
0.39,0.4,300,100,FALSE,300,50321,177227.57,9900,20591.57,116214.8
0.39,0.4,300,100,FALSE,300,50567,179472.37,9100,20318.47,117686.8
0.39,0.4,300,100,FALSE,300,52768,182428.43,10200,20235.52,119625.2
0.39,0.4,300,100,FALSE,300,53497,182475.4,9500,18822.03,119656
0.39,0.4,300,100,FALSE,300,51770,184191.94,10300,21940.56,120781.6
0.39,0.4,300,100,FALSE,300,53338,178836.14,10100,18328.86,117269.6
0.39,0.4,300,100,FALSE,300,53513,188192.93,10200,21475.01,123405.2
0.39,0.4,300,100,FALSE,300,49503,180098.84,10000,22498.46,118097.6
0.4,0.4,300,100,FALSE,300,50840,172539,10400,17073.33,115026
0.4,0.4,300,100,FALSE,300,53999,175972.2,10400,15058.48,117314.8
0.4,0.4,300,100,FALSE,300,55204,188144.4,11400,18910.42,125429.6
0.4,0.4,300,100,FALSE,300,48171,190505.4,10100,25430.85,127003.6
0.4,0.4,300,100,FALSE,300,49779,176187,10400,19349.83,117458
0.4,0.4,300,100,FALSE,300,47668,174913.2,10300,20936.49,116608.8
0.4,0.4,300,100,FALSE,300,47836,173130,10300,20174.07,115420
0.4,0.4,300,100,FALSE,300,53148,190418.4,10600,20925.16,126945.6
0.4,0.4,300,100,FALSE,300,52598,185070.6,9900,18992.13,123380.4
0.4,0.4,300,100,FALSE,300,53068,182886,10500,18394.28,121924
0.41,0.4,300,100,FALSE,300,51049,181171.89,11000,18294.01,122828.4
0.41,0.4,300,100,FALSE,300,45271,179018.98,10600,22979.54,121368.8
0.41,0.4,300,100,FALSE,300,47406,174918.48,9900,18824.02,118588.8
0.41,0.4,300,100,FALSE,300,45367,174558.58,10900,21746.3,118344.8
0.41,0.4,300,100,FALSE,300,45772,170121.78,10400,19413.36,115336.8
0.41,0.4,300,100,FALSE,300,50096,173763.85,10900,16761.48,117806
0.41,0.4,300,100,FALSE,300,42640,170940.11,10700,23108.25,115891.6
0.41,0.4,300,100,FALSE,300,49947,172104.18,10400,15876.27,116680.8
0.41,0.4,300,100,FALSE,300,44695,178416,10300,23061.3,120960
0.41,0.4,300,100,FALSE,300,44779,172511.28,10100,20875.54,116956.8
0.42,0.4,300,100,FALSE,300,45529,168106.62,10300,16941.86,115935.6
0.42,0.4,300,100,FALSE,300,50319,175907.04,11700,15972.39,121315.2
0.42,0.4,300,100,FALSE,300,45701,168846.7,10400,17100,116446
0.42,0.4,300,100,FALSE,300,48425,172223.46,10800,15823.6,118774.8
0.42,0.4,300,100,FALSE,300,45804,171994.94,10800,18374.19,118617.2
0.42,0.4,300,100,FALSE,300,49031,171811.08,11000,15289.29,118490.4
0.42,0.4,300,100,FALSE,300,47606,173639.24,11200,17481.84,119751.2
0.42,0.4,300,100,FALSE,300,47389,172789.54,11200,17435.53,119165.2
0.42,0.4,300,100,FALSE,300,45422,170958.48,10600,18234.53,117902.4
0.42,0.4,300,100,FALSE,300,43614,177731.72,11100,22644.32,122573.6
0.43,0.4,300,100,FALSE,300,40889,174839.52,10500,21755.75,122694.4
0.43,0.4,300,100,FALSE,300,39962,171245.1,10600,21711.23,120172
0.43,0.4,300,100,FALSE,300,42836,170467.62,10600,18605.23,119626.4
0.43,0.4,300,100,FALSE,300,43213,164259.18,10600,16376.63,115269.6
0.43,0.4,300,100,FALSE,300,38434,166108.83,10800,21907.08,116567.6
0.43,0.4,300,100,FALSE,300,41143,167954.49,11000,19948.37,117862.8
0.43,0.4,300,100,FALSE,300,41638,169730.04,11400,20383.38,119108.8
0.43,0.4,300,100,FALSE,300,43795,170840.4,10400,17557.01,119888
0.43,0.4,300,100,FALSE,300,45251,171302.67,10800,16639.77,120212.4
0.43,0.4,300,100,FALSE,300,45788,172200.99,10600,16170.4,120842.8
0.44,0.4,300,100,FALSE,300,41387,172090.8,11000,18781.77,122922
0.44,0.4,300,100,FALSE,300,39234,165592.56,11100,19177.69,118280.4
0.44,0.4,300,100,FALSE,300,34148,165044.88,10800,23807.8,117889.2
0.44,0.4,300,100,FALSE,300,43382,177403.52,11800,19104.31,126716.8
0.44,0.4,300,100,FALSE,300,38355,172863.04,11200,22234.71,123473.6
0.44,0.4,300,100,FALSE,300,38319,154419.44,11200,17001.23,110299.6
0.44,0.4,300,100,FALSE,300,40620,158304.16,11200,15809.85,113074.4
0.44,0.4,300,100,FALSE,300,43389,171428.32,11600,17190.22,122448.8
0.44,0.4,300,100,FALSE,300,42939,171077.76,10900,16840.04,122198.4
0.44,0.4,300,100,FALSE,300,43110,171115.28,11600,17380.32,122225.2
0.45,0.4,300,100,FALSE,300,36061,171265.6,11200,21848.13,124556.8
0.45,0.4,300,100,FALSE,300,35683,161972.25,12000,20491.53,117798
0.45,0.4,300,100,FALSE,300,36810,166367.3,11700,20263.35,120994.4
0.45,0.4,300,100,FALSE,300,39936,171979.5,11100,18067.94,125076
0.45,0.4,300,100,FALSE,300,38857,168113.55,11700,18691.89,122264.4
0.45,0.4,300,100,FALSE,300,36208,162772.5,10800,18984.2,118380
0.45,0.4,300,100,FALSE,300,34801,174958.3,12100,25014.57,127242.4
0.45,0.4,300,100,FALSE,300,37354,168448.5,11200,19786.46,122508
0.45,0.4,300,100,FALSE,300,35253,162449.65,11200,20251.54,118145.2
0.45,0.4,300,100,FALSE,300,37953,164834.45,11600,18601.6,119879.6
0.46,0.4,300,100,FALSE,300,35812,171696.24,11000,19702.19,127182.4
0.46,0.4,300,100,FALSE,300,34869,160792.56,11400,18217.51,119105.6
0.46,0.4,300,100,FALSE,300,35333,166559.22,10900,18749.18,123377.2
0.46,0.4,300,100,FALSE,300,36944,174448.62,11900,20183.89,129221.2
0.46,0.4,300,100,FALSE,300,39292,167481.54,11900,16028.75,124060.4
0.46,0.4,300,100,FALSE,300,34480,161029.62,11600,18868.36,119281.2
0.46,0.4,300,100,FALSE,300,33137,152619.66,11400,17830.59,113051.6
0.46,0.4,300,100,FALSE,300,34970,165080.16,11500,19328.48,122281.6
0.46,0.4,300,100,FALSE,300,34905,156171.78,11900,17483.85,115682.8
0.46,0.4,300,100,FALSE,300,35608,159777.36,11800,17615.58,118353.6
0.47,0.4,300,100,FALSE,300,34019,159425.59,11800,16885.2,120321.2
0.47,0.4,300,100,FALSE,300,35989,169763.77,12400,18051.27,128123.6
0.47,0.4,300,100,FALSE,300,34670,165996,11200,17245.68,125280
0.47,0.4,300,100,FALSE,300,35725,167478.41,12700,18054.9,126398.8
0.47,0.4,300,100,FALSE,300,32090,159279.31,11600,18578.44,120210.8
0.47,0.4,300,100,FALSE,300,30654,164769.58,11700,21461.43,124354.4
0.47,0.4,300,100,FALSE,300,34727,160622.86,11600,16271.23,121224.8
0.47,0.4,300,100,FALSE,300,32820,170230.17,12100,21034.75,128475.6
0.47,0.4,300,100,FALSE,300,30377,158831.46,11800,20381.57,119872.8
0.47,0.4,300,100,FALSE,300,31101,156426.32,11400,18667.43,118057.6
0.48,0.4,300,100,FALSE,300,32205,158215.2,12600,16906.49,121704
0.48,0.4,300,100,FALSE,300,28619,159084.12,11500,19592.5,122372.4
0.48,0.4,300,100,FALSE,300,28933,157943.24,11900,19415.35,121494.8
0.48,0.4,300,100,FALSE,300,29789,160742.92,12400,19705.57,123648.4
0.48,0.4,300,100,FALSE,300,32016,156527.8,12300,16405.62,120406
0.48,0.4,300,100,FALSE,300,29489,152756.24,11400,17162.13,117504.8
0.48,0.4,300,100,FALSE,300,32599,162324.24,12000,16860.63,124864.8
0.48,0.4,300,100,FALSE,300,28205,149116.24,11300,17506.51,114704.8
0.48,0.4,300,100,FALSE,300,26256,166217.48,12000,24101.81,127859.6
0.48,0.4,300,100,FALSE,300,30056,155538.24,12200,18037.02,119644.8
0.49,0.4,300,100,FALSE,300,22459,153327.93,11800,22411.53,120257.2
0.49,0.4,300,100,FALSE,300,26169,154781.43,12700,19914.79,121397.2
0.49,0.4,300,100,FALSE,300,23080,157752.69,12300,23244.73,123727.6
0.49,0.4,300,100,FALSE,300,28245,161243.13,11400,17932.57,126465.2
0.49,0.4,300,100,FALSE,300,28599,154741.65,12200,16976.29,121366
0.49,0.4,300,100,FALSE,300,27707,154543.77,12900,18525.86,121210.8
0.49,0.4,300,100,FALSE,300,26401,161837.28,12400,20905.4,126931.2
0.49,0.4,300,100,FALSE,300,24189,157760.34,12200,22037.34,123733.6
0.49,0.4,300,100,FALSE,300,26687,153747.66,12800,19273.8,120586.4
0.49,0.4,300,100,FALSE,300,25544,148207.53,11200,17622.35,116241.2
0.5,0.4,300,100,FALSE,300,24842,148071.5,12100,16872.31,118457.2
0.5,0.4,300,100,FALSE,300,22468,160832,12500,22198.11,128665.6
0.5,0.4,300,100,FALSE,300,25238,155026,12000,17766.85,124020.8
0.5,0.4,300,100,FALSE,300,24876,155345,12500,18693.21,124276
0.5,0.4,300,100,FALSE,300,25539,157251.5,13000,18910.86,125801.2
0.5,0.4,300,100,FALSE,300,24052,148762,11900,17600.59,119009.6
0.5,0.4,300,100,FALSE,300,22057,149362,11900,19715.52,119489.6
0.5,0.4,300,100,FALSE,300,27606,157238,13400,17241.21,125790.4
0.5,0.4,300,100,FALSE,300,23977,148102,12100,17743.17,118481.6
0.5,0.4,300,100,FALSE,300,26577,156035.5,12100,16730.36,124828.4
0.51,0.4,300,100,FALSE,300,23433,151797.59,12700,17148.42,123916.4
0.51,0.4,300,100,FALSE,300,21061,143580.78,12600,17911.23,117208.8
0.51,0.4,300,100,FALSE,300,21562,156864.19,12300,19550.06,128052.4
0.51,0.4,300,100,FALSE,300,18232,148604.75,12800,21862.82,121310
0.51,0.4,300,100,FALSE,300,25597,147737.94,12600,14138.51,120602.4
0.51,0.4,300,100,FALSE,300,23885,152469.38,12900,17020.02,124464.8
0.51,0.4,300,100,FALSE,300,22997,153246.03,12700,17850.67,125098.8
0.51,0.4,300,100,FALSE,300,21202,149619.54,13000,19278.83,122138.4
0.51,0.4,300,100,FALSE,300,23681,147555.17,12300,15720.6,120453.2
0.52,0.4,300,100,FALSE,300,17024,148009.92,12200,19844.3,123341.6
0.51,0.4,300,100,FALSE,300,19375,148917.86,12400,20376.84,121565.6
0.52,0.4,300,100,FALSE,300,16143,145163.04,12300,20350.38,120969.2
0.52,0.4,300,100,FALSE,300,20636,140371.2,12300,15059.49,116976
0.52,0.4,300,100,FALSE,300,21494,148914.72,13300,16625,124095.6
0.52,0.4,300,100,FALSE,300,20462,146686.56,12600,16585.96,122238.8
0.52,0.4,300,100,FALSE,300,19605,142755.84,12800,16987.19,118963.2
0.52,0.4,300,100,FALSE,300,20677,140215.68,12400,15091.88,116846.4
0.52,0.4,300,100,FALSE,300,15383,140693.28,12300,20365.87,117244.4
0.52,0.4,300,100,FALSE,300,19640,150609.12,12800,18261.15,125507.6
0.52,0.4,300,100,FALSE,300,20115,144728.16,12900,16906.14,120606.8
0.53,0.4,300,100,FALSE,300,16013,139936.39,12600,17428.53,119094.8
0.53,0.4,300,100,FALSE,300,14659,148365.84,13300,20737.54,126268.8
0.53,0.4,300,100,FALSE,300,15684,149618.86,12500,19100.08,127335.2
0.53,0.4,300,100,FALSE,300,18302,142831.59,13100,16070.29,121558.8
0.53,0.4,300,100,FALSE,300,14967,144611.01,13400,19970.65,123073.2
0.53,0.4,300,100,FALSE,300,15898,143972.75,12800,18344.7,122530
0.53,0.4,300,100,FALSE,300,16444,139830.64,12500,16881.84,119004.8
0.53,0.4,300,100,FALSE,300,14715,140091.96,13300,19449.75,119227.2
0.53,0.4,300,100,FALSE,300,14354,151368.2,13300,21490.43,128824
0.53,0.4,300,100,FALSE,300,15021,142600.82,12600,18817.59,121362.4
0.54,0.4,300,100,FALSE,300,15535,137666.5,13400,15821.68,119710
0.54,0.4,300,100,FALSE,300,14880,149639.84,13000,17638.17,130121.6
0.54,0.4,300,100,FALSE,300,10364,135108.44,13100,20358.5,117485.6
0.54,0.4,300,100,FALSE,300,7553,139509.26,12200,22843.81,121312.4
0.54,0.4,300,100,FALSE,300,11029,145302.04,12700,20623.88,126349.6
0.54,0.4,300,100,FALSE,300,11532,138554.3,12200,18740.35,120482
0.54,0.4,300,100,FALSE,300,32351,145499.38,22700,9327,126521.2
0.54,0.4,300,100,FALSE,300,12300,134862.8,13300,18590.98,117272
0.54,0.4,300,100,FALSE,300,15475,133972.24,13100,15099.98,116497.6
0.54,0.4,300,100,FALSE,300,11855,134067,12000,17632.05,116580
0.55,0.4,300,100,FALSE,300,12109,137958.3,13200,16420.15,122629.6
0.55,0.4,300,100,FALSE,300,9985,142889.4,12900,18791.6,127012.8
0.55,0.4,300,100,FALSE,300,12855,133517.25,13100,15080.34,118682
0.55,0.4,300,100,FALSE,300,13582,138832.65,13400,15244.29,123406.8
0.55,0.4,300,100,FALSE,300,3660,136720.8,12700,24231.25,121529.6
0.55,0.4,300,100,FALSE,300,10388,139969.8,13600,18764.2,124417.6
0.55,0.4,300,100,FALSE,300,12024,136555.2,12400,15548.54,121382.4
0.55,0.4,300,100,FALSE,300,11869,142983.45,13300,17317.67,127096.4
0.55,0.4,300,100,FALSE,300,7557,141501.15,13500,21665.59,125778.8
0.55,0.4,300,100,FALSE,300,10861,136468.8,13400,17702.27,121305.6
0.56,0.4,300,100,FALSE,300,5837,131606.64,13000,19127.53,119642.4
0.56,0.4,300,100,FALSE,300,3818,138151.64,13700,22441,125592.4
0.56,0.4,300,100,FALSE,300,4017,132888.36,13100,21163.48,120807.6
0.56,0.4,300,100,FALSE,300,5708,136117.08,13500,20165.92,123742.8
0.56,0.4,300,100,FALSE,300,6635,133518,13300,18803.24,121380
0.56,0.4,300,100,FALSE,300,9264,132940.72,13500,16321.42,120855.2
0.56,0.4,300,100,FALSE,300,6146,140376.28,13800,20415.39,127614.8
0.56,0.4,300,100,FALSE,300,4828,141099.64,13900,21899.1,128272.4
0.56,0.4,300,100,FALSE,300,10417,136793.36,13400,15418.66,124357.6
0.56,0.4,300,100,FALSE,300,6323,132880.44,12800,18557.3,120800.4
0.57,0.4,300,100,FALSE,300,-1707,126015.37,12900,23398.3,117223.6
0.57,0.4,300,100,FALSE,300,2536,136437.28,13600,20582.81,126918.4
0.57,0.4,300,100,FALSE,300,4402,131328.45,12800,17560.03,122166
0.57,0.4,300,100,FALSE,300,6240,126800.55,13600,16206.45,117954
0.57,0.4,300,100,FALSE,300,3109,130970.26,13000,19028.89,121832.8
0.57,0.4,300,100,FALSE,300,5140,136269.58,13700,18067.02,126762.4
0.57,0.4,300,100,FALSE,300,2305,140111.63,13700,21170.05,130336.4
0.57,0.4,300,100,FALSE,300,8748,129980.83,14500,14820.58,120912.4
0.57,0.4,300,100,FALSE,300,6112,133093.17,13100,16273.69,123807.6
0.58,0.4,300,100,FALSE,300,2268,131613.72,13900,17899.38,125346.4
0.57,0.4,300,100,FALSE,300,5106,134146.24,13500,17752.96,124787.2
0.58,0.4,300,100,FALSE,300,1863,131797.68,14300,18712.69,125521.6
0.58,0.4,300,100,FALSE,300,4320,131486.46,14400,16340.87,125225.2
0.58,0.4,300,100,FALSE,300,4034,129039.54,13400,15510.69,122894.8
0.58,0.4,300,100,FALSE,300,908,130446.96,13800,19104.22,124235.2
0.58,0.4,300,100,FALSE,300,5015,134400,14400,15784.92,128000
0.58,0.4,300,100,FALSE,300,813,135535.26,14500,20141,129081.2
0.58,0.4,300,100,FALSE,300,440,127482.6,13800,19430.36,121412
0.58,0.4,300,100,FALSE,300,3473,127802.64,13100,15712.4,121716.8
0.59,0.4,300,100,FALSE,300,-1056,127885.56,13800,17975.61,124766.4
0.58,0.4,300,100,FALSE,300,1927,127381.38,13600,17738.47,121315.6
0.59,0.4,300,100,FALSE,300,233,127989.7,14100,16988.65,124868
0.59,0.4,300,100,FALSE,300,-4808,129055.7,13200,21155.72,125908
0.59,0.4,300,100,FALSE,300,-4268,125728.96,14000,21334.88,122662.4
0.59,0.4,300,100,FALSE,300,1991,130324.24,14400,15588.05,127145.6
0.59,0.4,300,100,FALSE,300,523,128129.1,14100,16701.62,125004
0.59,0.4,300,100,FALSE,300,-2572,127859.32,14700,20390.67,124740.8
0.59,0.4,300,100,FALSE,300,1026,125677.3,14600,16639.65,122612
0.59,0.4,300,100,FALSE,300,856,125874.92,13900,16114.34,122804.8
0.59,0.4,300,100,FALSE,300,1426,129895.38,14000,15741.94,126727.2
0.6,0.4,300,100,FALSE,300,-1634,124706.4,14600,16234.42,124706.4
0.6,0.4,300,100,FALSE,300,-8113,128238,14300,22412.89,128238
0.6,0.4,300,100,FALSE,300,-6525,125146,13700,20224.74,125146
0.6,0.4,300,100,FALSE,300,-478,127768.8,14600,15078.43,127768.8
0.6,0.4,300,100,FALSE,300,-4598,126468,14200,18798.34,126468
0.6,0.4,300,100,FALSE,300,-5485,126370,14000,19484.7,126370
0.6,0.4,300,100,FALSE,300,-2684,117329.6,14300,16983.79,117329.6
0.6,0.4,300,100,FALSE,300,-1605,129036,14000,15605.5,129036
0.6,0.4,300,100,FALSE,300,-4575,121645.2,14200,18775.36,121645.2
0.6,0.4,300,100,FALSE,300,-5382,122468,14000,19382.13,122468
0.61,0.4,300,100,FALSE,300,-4830,120658.98,14400,16136.61,123752.8
0.61,0.4,300,100,FALSE,300,-8333,125336.25,14200,19319.26,128550
0.61,0.4,300,100,FALSE,300,-5519,118953.12,14700,17169,122003.2
0.61,0.4,300,100,FALSE,300,-8058,122720.91,14300,19211.26,125867.6
0.61,0.4,300,100,FALSE,300,-5911,123291.48,14500,17249.83,126452.8
0.61,0.4,300,100,FALSE,300,-8131,116374.83,14100,19247.25,119358.8
0.61,0.4,300,100,FALSE,300,-9135,123413.94,14400,20370.46,126578.4
0.61,0.4,300,100,FALSE,300,-8002,124246.98,14200,19016.49,127432.8
0.61,0.4,300,100,FALSE,300,-6336,118928.55,14500,17786.47,121978
0.61,0.4,300,100,FALSE,300,-5173,118742.91,14300,16428.77,121787.6
0.62,0.4,300,100,FALSE,300,-7658,115188.64,14100,15695.82,121251.2
0.62,0.4,300,100,FALSE,300,-8393,117424.56,14500,16712.8,123604.8
0.62,0.4,300,100,FALSE,300,-8271,120024.9,15100,17053.82,126342
0.62,0.4,300,100,FALSE,300,-7366,117647.62,15200,16374.17,123839.6
0.62,0.4,300,100,FALSE,300,-9861,122459.18,15500,18916,128904.4
0.62,0.4,300,100,FALSE,300,-10331,114254.6,14300,18617.87,120268
0.62,0.4,300,100,FALSE,300,-13741,120765.9,13400,20785,127122
0.62,0.4,300,100,FALSE,300,-7209,117691.7,14400,15414.51,123886
0.62,0.4,300,100,FALSE,300,-8958,119024.36,14400,17093.38,125288.8
0.62,0.4,300,100,FALSE,300,-7295,117948.96,15300,16387,124156.8
0.63,0.4,300,100,FALSE,300,-15304,115668.29,13400,19325.89,125046.8
0.63,0.4,300,100,FALSE,300,-11628,113008.36,14900,17365.25,122171.2
0.63,0.4,300,100,FALSE,300,-10239,109189.59,15200,16586,118042.8
0.63,0.4,300,100,FALSE,300,-16014,121739.62,15200,21343.64,131610.4
0.63,0.4,300,100,FALSE,300,-11833,115556.18,14100,16563.91,124925.6
0.63,0.4,300,100,FALSE,300,-15648,118862.87,14600,20610.3,128500.4
0.63,0.4,300,100,FALSE,300,-14279,112310.54,13800,18972.75,121416.8
0.63,0.4,300,100,FALSE,300,-11884,105532.88,14400,17726.99,114089.6
0.63,0.4,300,100,FALSE,300,-14861,111653.05,14600,20408,120706
0.63,0.4,300,100,FALSE,300,-14443,114463.57,13900,19062.17,123744.4
0.64,0.4,300,100,FALSE,300,-17092,110050.2,14900,19764.06,122278
0.64,0.4,300,100,FALSE,300,-14699,108938.16,15000,17595.13,121042.4
0.64,0.4,300,100,FALSE,300,-11721,111921.48,14700,13985.38,124357.2
0.64,0.4,300,100,FALSE,300,-16494,111050.28,15200,19354.7,123389.2
0.64,0.4,300,100,FALSE,300,-15291,107749.44,14200,17519.13,119721.6
0.64,0.4,300,100,FALSE,300,-14673,109971.72,14800,17254.09,122190.8
0.64,0.4,300,100,FALSE,300,-14986,110549.88,15500,18202.31,122833.2
0.64,0.4,300,100,FALSE,300,-20325,116585.28,15100,22471.22,129539.2
0.64,0.4,300,100,FALSE,300,-12824,107141.4,15700,16619.5,119046
0.64,0.4,300,100,FALSE,300,-16434,111836.88,15300,19307.9,124263.2
0.65,0.4,300,100,FALSE,300,-16623,106637.3,15500,16889,121871.2
0.65,0.4,300,100,FALSE,300,-16270,106259.65,15100,16190,121439.6
0.65,0.4,300,100,FALSE,300,-19112,104140.4,14300,18535.28,119017.6
0.65,0.4,300,100,FALSE,300,-21061,110793.2,15100,20333.5,126620.8
0.65,0.4,300,100,FALSE,300,-17848,108704.05,15000,17319,124233.2
0.65,0.4,300,100,FALSE,300,-20809,111534.5,15500,20376,127468
0.65,0.4,300,100,FALSE,300,-17747,110927.95,15700,17600.55,126774.8
0.65,0.4,300,100,FALSE,300,-21218,107387,15100,20977,122728
0.65,0.4,300,100,FALSE,300,-17989,105925.75,14800,17656.9,121058
0.65,0.4,300,100,FALSE,300,-17273,104656.3,14700,17022.2,119607.2
0.66,0.4,300,100,FALSE,300,-20216,104807.72,15500,17220.39,123303.2
0.66,0.4,300,100,FALSE,300,-19216,104221.22,15900,16724,122613.2
0.66,0.4,300,100,FALSE,300,-21162,106340.1,15200,17595.78,125106
0.66,0.4,300,100,FALSE,300,-18567,106572.32,15100,14860.53,125379.2
0.66,0.4,300,100,FALSE,300,-19722,104666.28,15000,16251,123136.8
0.66,0.4,300,100,FALSE,300,-22160,108257.7,15100,18156.02,127362
0.66,0.4,300,100,FALSE,300,-22647,100943.28,15400,20233.85,118756.8
0.66,0.4,300,100,FALSE,300,-24608,109250.5,14600,19928.16,128530
0.66,0.4,300,100,FALSE,300,-21909,107805.5,15400,18284.52,126830
0.66,0.4,300,100,FALSE,300,-21462,103562.98,14900,18085.76,121838.8
0.67,0.4,300,100,FALSE,300,-21877,102342.9,15500,15668,124052
0.67,0.4,300,100,FALSE,300,-23515,101715.9,15400,17339,123292
0.67,0.4,300,100,FALSE,300,-21747,102814.8,15900,15837.93,124624
0.67,0.4,300,100,FALSE,300,-23066,106162.65,15300,15846.35,128682
0.67,0.4,300,100,FALSE,300,-24019,102218.16,14800,17135.94,123900.8
0.67,0.4,300,100,FALSE,300,-23650,102462.69,15300,17215.51,124197.2
0.67,0.4,300,100,FALSE,300,-25500,103119.39,14500,18126.12,124993.2
0.67,0.4,300,100,FALSE,300,-23155,98960.4,15000,17163,119952
0.67,0.4,300,100,FALSE,300,-24772,102900.93,15500,18445,124728.4
0.67,0.4,300,100,FALSE,300,-21936,97800.78,15000,16190.79,118546.4
0.68,0.4,300,100,FALSE,300,-27007,101418.88,16200,17851.99,126773.6
0.68,0.4,300,100,FALSE,300,-24201,96176.64,15400,15556.66,120220.8
0.68,0.4,300,100,FALSE,300,-25965,98993.92,15500,16716.28,123742.4
0.68,0.4,300,100,FALSE,300,-26464,98722.56,15200,16983.05,123403.2
0.68,0.4,300,100,FALSE,300,-30625,101364.8,14800,20083.81,126706
0.68,0.4,300,100,FALSE,300,-30773,100928.32,15200,20741.24,126160.4
0.68,0.4,300,100,FALSE,300,-30038,99462.4,15900,21072.68,124328
0.68,0.4,300,100,FALSE,300,-24483,99699.2,15700,15258,124624
0.68,0.4,300,100,FALSE,300,-24381,95902.72,14800,15205.11,119878.4
0.68,0.4,300,100,FALSE,300,-30142,102217.6,14400,18987.66,127772
0.69,0.4,300,100,FALSE,300,-28674,100311.04,16100,15651.4,129433.6
0.69,0.4,300,100,FALSE,300,-28491,96932.66,16200,16549.69,125074.4
0.69,0.4,300,100,FALSE,300,-34843,100062.11,14800,20592.98,129112.4
0.69,0.4,300,100,FALSE,300,-31488,95368.71,15300,19100.43,123056.4
0.69,0.4,300,100,FALSE,300,-29768,95725.52,15500,17477,123516.8
0.69,0.4,300,100,FALSE,300,-30788,96322.58,15500,18323.67,124287.2
0.69,0.4,300,100,FALSE,300,-32702,96658,15400,20040.13,124720
0.69,0.4,300,100,FALSE,300,-32853,94961.99,15500,20783.59,122531.6
0.69,0.4,300,100,FALSE,300,-27787,94950.21,14900,15121,122516.4
0.69,0.4,300,100,FALSE,300,-31135,96593.21,15300,18392.21,124636.4
0.7,0.4,300,100,FALSE,300,-28271,88923.9,15700,14329.55,118565.2
0.7,0.4,300,100,FALSE,300,-35106,95755.8,15500,18687.65,127674.4
0.7,0.4,300,100,FALSE,300,-30274,88868.7,15600,16251.37,118491.6
0.7,0.4,300,100,FALSE,300,-31258,93589.5,15600,15661.35,124786
0.7,0.4,300,100,FALSE,300,-36938,94034.1,14700,20293.56,125378.8
0.7,0.4,300,100,FALSE,300,-33235,94569.9,15900,17611.67,126093.2
0.7,0.4,300,100,FALSE,300,-38452,93913.8,15700,22847.15,125218.4
0.7,0.4,300,100,FALSE,300,-29759,91783.5,16200,15364.35,122378
0.7,0.4,300,100,FALSE,300,-32392,93476.4,15900,17133.4,124635.2
0.7,0.4,300,100,FALSE,300,-31232,90434.7,15800,16887.09,120579.6
0.71,0.4,300,100,FALSE,300,-36368,89313.33,15200,17690.38,123190.8
0.71,0.4,300,100,FALSE,300,-36766,91648.99,15200,17202.8,126412.4
0.71,0.4,300,100,FALSE,300,-37923,91440.77,16200,19438.25,126125.2
