margin,manufacturing-cost,number-of-friendships,monthly-fee,random-join?,number-of-persons,network-profit,network-sale-revenue,network-fee-revenue,network-sponsor-cost,network-manufacturing-cost
0.36,0.2,300,100,FALSE,300,118405,182312.96,8900,15835.49,56972.8
0.36,0.2,300,100,FALSE,300,117766,191792,10000,24090.91,59935
0.36,0.2,300,100,FALSE,300,118889,184640,9700,17751.4,57700
0.36,0.2,300,100,FALSE,300,123483,190945.92,9700,17492.63,59670.6
0.36,0.2,300,100,FALSE,300,115395,182227.84,9000,18886.88,56946.2
0.36,0.2,300,100,FALSE,300,116027,183596.16,9400,19595.68,57373.8
0.36,0.2,300,100,FALSE,300,119029,187404.8,9400,19212.29,58564
0.36,0.2,300,100,FALSE,300,115268,185445.76,9400,21625.59,57951.8
0.37,0.2,300,100,FALSE,300,114979,180769.68,9800,18203.26,57387.2
0.36,0.2,300,100,FALSE,300,126904,192026.88,9500,14614.37,60008.4
0.37,0.2,300,100,FALSE,300,109053,180594.54,9100,23309.54,57331.6
0.37,0.2,300,100,FALSE,300,121921,193488.75,9400,19542.6,61425
0.37,0.2,300,100,FALSE,300,125533,194253.57,10500,17553.21,61667.8
0.37,0.2,300,100,FALSE,300,115952,178080.21,9700,15294.88,56533.4
0.37,0.2,300,100,FALSE,300,119077,188576.01,9800,19433.39,59865.4
0.37,0.2,300,100,FALSE,300,113201,182359.8,9500,20766.81,57892
0.37,0.2,300,100,FALSE,300,118188,188117.37,10100,20309.2,59719.8
0.37,0.2,300,100,FALSE,300,122185,193339.44,10100,19876.43,61377.6
0.37,0.2,300,100,FALSE,300,110360,180294.66,9500,22198.25,57236.4
0.38,0.2,300,100,FALSE,300,117337,181462.84,10300,15889.71,58536.4
0.38,0.2,300,100,FALSE,300,116803,186933.72,10100,19929.26,60301.2
0.38,0.2,300,100,FALSE,300,122530,188623.84,9700,14947.73,60846.4
0.38,0.2,300,100,FALSE,300,118443,185287,10100,17174.31,59770
0.38,0.2,300,100,FALSE,300,119883,197806.66,10200,24314.91,63808.6
0.38,0.2,300,100,FALSE,300,109803,174130.1,9300,17456.32,56171
0.38,0.2,300,100,FALSE,300,125362,199148.96,10100,19645.85,64241.6
0.38,0.2,300,100,FALSE,300,120528,192963.22,9800,19989.11,62246.2
0.38,0.2,300,100,FALSE,300,116039,182188.24,9400,16779.11,58770.4
0.38,0.2,300,100,FALSE,300,114687,180630.18,9900,17575.14,58267.8
0.39,0.2,300,100,FALSE,300,117341,186005.47,10500,18178.87,60985.4
0.39,0.2,300,100,FALSE,300,109237,179879.24,9800,21465.05,58976.8
0.39,0.2,300,100,FALSE,300,111641,181323.72,10100,20332.14,59450.4
0.39,0.2,300,100,FALSE,300,113134,178480.51,9700,16528.07,58518.2
0.39,0.2,300,100,FALSE,300,110077,173227.8,10200,16555.07,56796
0.39,0.2,300,100,FALSE,300,113465,186697.82,10200,22219.95,61212.4
0.39,0.2,300,100,FALSE,300,116581,185297.26,10800,18762.63,60753.2
0.39,0.2,300,100,FALSE,300,108997,179322.31,10100,21631.16,58794.2
0.39,0.2,300,100,FALSE,300,108705,171477.71,10000,16550.23,56222.2
0.39,0.2,300,100,FALSE,300,109534,177849.16,10200,20204.04,58311.2
0.4,0.2,300,100,FALSE,300,109772,180442.8,10300,20823.33,60147.6
0.4,0.2,300,100,FALSE,300,111151,181414.8,10500,20292.04,60471.6
0.4,0.2,300,100,FALSE,300,114414,182845.8,10500,17983.28,60948.6
0.4,0.2,300,100,FALSE,300,108589,176742,10500,19739,58914
0.4,0.2,300,100,FALSE,300,108590,177210,10400,19950.32,59070
0.4,0.2,300,100,FALSE,300,106315,178424.4,10400,23034.49,59474.8
0.4,0.2,300,100,FALSE,300,109052,179122.2,11000,21362.51,59707.4
0.4,0.2,300,100,FALSE,300,110158,178699.2,10000,18974.62,59566.4
0.4,0.2,300,100,FALSE,300,112090,188704.8,9900,23613.4,62901.6
0.4,0.2,300,100,FALSE,300,102054,171045.6,10300,22276.17,57015.2
0.41,0.2,300,100,FALSE,300,106218,176686.12,10300,20874.92,59893.6
0.41,0.2,300,100,FALSE,300,108215,183501.21,9400,22482.75,62203.8
0.41,0.2,300,100,FALSE,300,111988,183007.97,10800,19783.24,62036.6
0.41,0.2,300,100,FALSE,300,107700,176656.62,10800,19872.9,59883.6
0.41,0.2,300,100,FALSE,300,108195,174272.43,10300,17302.35,59075.4
0.41,0.2,300,100,FALSE,300,109818,181838.59,10600,20980.82,61640.2
0.41,0.2,300,100,FALSE,300,108690,171767.29,10200,15051.08,58226.2
0.41,0.2,300,100,FALSE,300,110976,179276.81,10300,17828.62,60771.8
0.41,0.2,300,100,FALSE,300,109756,178912.19,10600,19107.62,60648.2
0.41,0.2,300,100,FALSE,300,108055,177959.34,10500,20079.12,60325.2
0.42,0.2,300,100,FALSE,300,109112,177136.06,10500,17442.31,61081.4
0.42,0.2,300,100,FALSE,300,108096,174957,10400,16930.6,60330
0.42,0.2,300,100,FALSE,300,106089,178144.68,10300,20926.18,61429.2
0.42,0.2,300,100,FALSE,300,103512,171450.9,10200,19018.36,59121
0.42,0.2,300,100,FALSE,300,103157,176792.7,10600,23272.43,60963
0.42,0.2,300,100,FALSE,300,109828,181131.68,11000,19844.82,62459.2
0.42,0.2,300,100,FALSE,300,107347,175673.88,10600,18349.44,60577.2
0.42,0.2,300,100,FALSE,300,95435,161282.34,10000,20233.01,55614.6
0.42,0.2,300,100,FALSE,300,107230,177592.52,10200,19323.34,61238.8
0.42,0.2,300,100,FALSE,300,108023,178904.48,11000,20189.88,61691.2
0.43,0.2,300,100,FALSE,300,102268,166656.6,11300,17212.27,58476
0.43,0.2,300,100,FALSE,300,97054,173879.64,10700,26515.54,61010.4
0.43,0.2,300,100,FALSE,300,105181,166192.62,11400,14098.36,58313.2
0.43,0.2,300,100,FALSE,300,100071,165245.85,11000,18193.78,57981
0.43,0.2,300,100,FALSE,300,104822,173379.75,11200,18922.7,60835
0.43,0.2,300,100,FALSE,300,103785,169191.96,10600,16640.89,59365.6
0.43,0.2,300,100,FALSE,300,103752,172386.24,10700,18847.36,60486.4
0.43,0.2,300,100,FALSE,300,105977,176053.62,10800,19103.28,61773.2
0.43,0.2,300,100,FALSE,300,100740,169374.36,11300,20504.39,59429.6
0.43,0.2,300,100,FALSE,300,102338,175407.24,10200,21722.85,61546.4
0.44,0.2,300,100,FALSE,300,104322,174166.16,10800,18441.64,62202.2
0.44,0.2,300,100,FALSE,300,101675,169154.72,11200,18266.98,60412.4
0.44,0.2,300,100,FALSE,300,106482,174713.28,11400,17233.6,62397.6
0.44,0.2,300,100,FALSE,300,102006,169285.2,11500,18320.02,60459
0.44,0.2,300,100,FALSE,300,100401,163238.32,10900,15437.69,58299.4
0.44,0.2,300,100,FALSE,300,103852,172216.8,11300,18158.68,61506
0.44,0.2,300,100,FALSE,300,101617,167609.12,11200,17332.02,59860.4
0.44,0.2,300,100,FALSE,300,94116,164258.08,11100,22578.12,58663.6
0.44,0.2,300,100,FALSE,300,100909,167244.56,11000,17605.14,59730.2
0.44,0.2,300,100,FALSE,300,102191,171559.36,11600,19697.38,61271.2
0.45,0.2,300,100,FALSE,300,94434,166259.5,11500,22867.49,60458
0.45,0.2,300,100,FALSE,300,100743,173241.2,11500,21001.82,62996.8
0.45,0.2,300,100,FALSE,300,98265,166404.15,10700,18329.03,60510.6
0.45,0.2,300,100,FALSE,300,97310,166193.5,11700,20149.74,60434
0.45,0.2,300,100,FALSE,300,96428,167804.45,11100,21457.08,61019.8
0.45,0.2,300,100,FALSE,300,94237,159756.3,10500,17926.14,58093.2
0.45,0.2,300,100,FALSE,300,95072,163687.7,10700,19792.41,59522.8
0.45,0.2,300,100,FALSE,300,95005,160575.8,11300,18479.42,58391.2
0.45,0.2,300,100,FALSE,300,101576,168495.25,11500,17148.66,61271
0.46,0.2,300,100,FALSE,300,96060,167989.14,11200,20910.97,62218.2
0.45,0.2,300,100,FALSE,300,102853,173414.45,11400,18901.52,63059.8
0.46,0.2,300,100,FALSE,300,97705,164621.16,11400,17345.1,60970.8
0.46,0.2,300,100,FALSE,300,97949,162790.02,12000,16548.68,60292.6
0.46,0.2,300,100,FALSE,300,95153,166044.6,11900,21293.56,61498
0.46,0.2,300,100,FALSE,300,98215,167884.92,11100,18589.84,62179.6
0.46,0.2,300,100,FALSE,300,98718,169743.6,11500,19657.3,62868
0.46,0.2,300,100,FALSE,300,96314,162576.72,11900,17949.47,60213.6
0.46,0.2,300,100,FALSE,300,89287,156965.58,12000,21543.48,58135.4
0.46,0.2,300,100,FALSE,300,95360,161362.8,11500,17738.49,59764
0.46,0.2,300,100,FALSE,300,94965,159267.06,11300,16614.51,58987.8
0.47,0.2,300,100,FALSE,300,99550,170215.86,12500,18933.58,64232.4
0.47,0.2,300,100,FALSE,300,92122,162013.05,12100,20853.6,61137
0.47,0.2,300,100,FALSE,300,93542,162935.78,11500,19408.28,61485.2
0.47,0.2,300,100,FALSE,300,94360,160214.23,12300,17696.13,60458.2
0.47,0.2,300,100,FALSE,300,91321,163306.25,11600,21959.78,61625
0.47,0.2,300,100,FALSE,300,94161,165932.93,11800,20956.15,62616.2
0.47,0.2,300,100,FALSE,300,87875,166940.99,10700,26769.85,62996.6
0.47,0.2,300,100,FALSE,300,87420,153729.68,11600,19898.79,58011.2
0.47,0.2,300,100,FALSE,300,98545,166083.45,11500,16365.32,62673
0.47,0.2,300,100,FALSE,300,97736,169774.9,12000,19972.73,64066
0.48,0.2,300,100,FALSE,300,88094,157417.52,11900,20678.68,60545.2
0.48,0.2,300,100,FALSE,300,90482,161130.84,12300,20974.95,61973.4
0.48,0.2,300,100,FALSE,300,92147,165103.12,12100,21555.17,63501.2
0.48,0.2,300,100,FALSE,300,88137,154316.24,11700,18526.93,59352.4
0.48,0.2,300,100,FALSE,300,87976,159681.6,12000,22289.72,61416
0.48,0.2,300,100,FALSE,300,91072,158464.28,11800,18244.67,60947.8
0.48,0.2,300,100,FALSE,300,96785,167666.2,12000,18393.71,64487
0.48,0.2,300,100,FALSE,300,86591,152331.92,12200,19351.69,58589.2
0.48,0.2,300,100,FALSE,300,88524,156817.96,12100,20079.61,60314.6
0.48,0.2,300,100,FALSE,300,87084,161322.72,11800,23991.45,62047.2
0.49,0.2,300,100,FALSE,300,87396,155262.87,12500,19479.31,60887.4
0.49,0.2,300,100,FALSE,300,90830,156479.22,13400,17685,61364.4
0.49,0.2,300,100,FALSE,300,93958,160756.59,12600,16357,63041.8
0.49,0.2,300,100,FALSE,300,88377,157855.71,12700,20274.17,61904.2
0.49,0.2,300,100,FALSE,300,89873,156445.05,12500,17721.17,61351
0.49,0.2,300,100,FALSE,300,87441,155730.03,11900,19118.04,61070.6
0.49,0.2,300,100,FALSE,300,83979,151407.27,10800,18852.86,59375.4
0.49,0.2,300,100,FALSE,300,88713,154937.49,12200,17664.93,60759.8
0.49,0.2,300,100,FALSE,300,86991,154770.21,12000,19085.28,60694.2
0.49,0.2,300,100,FALSE,300,88325,150783.03,12300,15627.28,59130.6
0.5,0.2,300,100,FALSE,300,80808,151605.5,13100,23255.42,60642.2
0.5,0.2,300,100,FALSE,300,88203,152956,12200,15770.81,61182.4
0.5,0.2,300,100,FALSE,300,88018,154256.5,13500,18036.37,61702.6
0.5,0.2,300,100,FALSE,300,79168,143718,12200,19263.07,57487.2
0.5,0.2,300,100,FALSE,300,84908,152445,12600,19158.97,60978
0.5,0.2,300,100,FALSE,300,89044,158025,13100,18871,63210
0.5,0.2,300,100,FALSE,300,87847,153172,12400,16456.62,61268.8
0.5,0.2,300,100,FALSE,300,82079,154871.5,12000,22844.35,61948.6
0.5,0.2,300,100,FALSE,300,83013,150491,11500,18782.02,60196.4
0.5,0.2,300,100,FALSE,300,88266,160928.5,13100,21391.38,64371.4
