"BehaviorSpace results (NetLogo 4.1.2)"
"oriflame7.nlogo"
"max-profit1"
"05/03/2011 13:41:50:030 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","margin","manufacturing-cost","number-of-friendships","monthly-fee","random-join?","number-of-persons","[step]","network-profit","network-sale-revenue","network-fee-revenue","network-sponsor-cost","network-manufacturing-cost"
"290","0.29000000000000004","0.2","300","100","true","300","30","140032","203687.63999999998","8400","14679.060000000001","57376.8"
"291","0.3","0.2","300","100","true","300","32","147024","215911.5","9400","16598.91","61689"
"292","0.3","0.2","300","100","true","300","27","134903","202488.3","8500","18231.570000000003","57853.8"
"293","0.3","0.2","300","100","true","300","34","132462","200601.8","9400","20224.54","57314.8"
"294","0.3","0.2","300","100","true","300","28","131887","202913.9","9100","22151.47","57975.4"
"295","0.3","0.2","300","100","true","300","28","131434","198294.59999999998","8400","18604.629999999997","56655.600000000006"
"296","0.3","0.2","300","100","true","300","27","137034","204698.9","8800","17979.670000000002","58485.4"
"297","0.3","0.2","300","100","true","300","30","131459","196775.59999999998","8200","17294.739999999994","56221.600000000006"
"298","0.3","0.2","300","100","true","300","25","126934","191132.19999999998","8000","17588.949999999997","54609.200000000004"
"299","0.3","0.2","300","100","true","300","31","144035","215755.4","8800","18875.710000000003","61644.4"
"300","0.3","0.2","300","100","true","300","33","131362","195091.4","8500","16488.82","55740.4"
"301","0.31","0.2","300","100","true","300","28","131820","200286.3","8900","19312.46","58054"
"302","0.31","0.2","300","100","true","300","26","133729","202127.90999999997","8800","18610.95","58587.8"
"303","0.31","0.2","300","100","true","300","26","139313","206114.72999999998","9100","16158.320000000002","59743.4"
"304","0.31","0.2","300","100","true","300","27","135568","205796.63999999998","9600","20177.059999999998","59651.200000000004"
"305","0.31","0.2","300","100","true","300","30","125085","190756.02","8600","18979.21","55291.600000000006"
"307","0.31","0.2","300","100","true","300","28","133932","197479.37999999998","9000","15306.560000000001","57240.4"
"306","0.31","0.2","300","100","true","300","29","134213","206016.74999999997","8700","20788.829999999998","59715"
"308","0.31","0.2","300","100","true","300","27","130688","201847.08","8900","21552.700000000008","58506.4"
"309","0.31","0.2","300","100","true","300","27","136068","209177.63999999998","9400","21878.879999999997","60631.200000000004"
"310","0.31","0.2","300","100","true","300","28","140017","208276.49999999997","9200","17089.339999999997","60370"
"311","0.32","0.2","300","100","true","300","28","129329","195961.71999999997","8900","17896.439999999995","57635.8"
"312","0.32","0.2","300","100","true","300","30","121862","190637.31999999998","8300","21005.839999999997","56069.8"
"313","0.32","0.2","300","100","true","300","28","125563","191287.4","9800","19263.000000000004","56261"
"314","0.32","0.2","300","100","true","300","31","133732","200545.59999999998","9600","17429.21","58984"
"315","0.32","0.2","300","100","true","300","26","128926","192977.87999999998","9300","16594.07","56758.200000000004"
"317","0.32","0.2","300","100","true","300","29","133414","198806.83999999997","9000","15920.17","58472.600000000006"
"316","0.32","0.2","300","100","true","300","31","140052","214002.8","9500","20508.810000000005","62942"
"319","0.32","0.2","300","100","true","300","31","133335","201835.55999999997","8600","17736.74","59363.4"
"318","0.32","0.2","300","100","true","300","23","132920","195508.15999999997","9400","14486.18","57502.4"
"320","0.32","0.2","300","100","true","300","29","135717","203814.36","8900","17051.91","59945.4"
"322","0.33","0.2","300","100","true","300","32","124011","189177.84999999998","9000","17695.36","56471"
"321","0.33","0.2","300","100","true","300","28","124071","198572.58999999997","8700","23926.489999999998","59275.4"
"323","0.33","0.2","300","100","true","300","25","127133","195957.58","9500","19830.219999999998","58494.8"
"324","0.33","0.2","300","100","true","300","26","132551","202286.39999999997","9100","18451","60384"
"325","0.33","0.2","300","100","true","300","28","130363","198086.83999999997","9600","18193.78","59130.4"
"327","0.33","0.2","300","100","true","300","27","126604","195134.14999999997","9500","19780.68","58249"
"326","0.33","0.2","300","100","true","300","25","135966","206195.17999999996","10200","18877.989999999998","61550.8"
"328","0.33","0.2","300","100","true","300","32","130016","199089.83","8800","18443.98","59429.8"
"329","0.33","0.2","300","100","true","300","33","128951","195585.05999999997","9400","17650.9","58383.600000000006"
"330","0.33","0.2","300","100","true","300","28","126710","193268.19999999998","8900","17766.47","57692"
"331","0.34","0.2","300","100","true","300","31","124315","192771.47999999998","9400","19441.16","58415.600000000006"
"332","0.34","0.2","300","100","true","300","27","125103","186729.83999999997","9800","14841.820000000002","56584.8"
"333","0.34","0.2","300","100","true","300","23","130703","204042.3","9600","21108.52","61831"
"334","0.34","0.2","300","100","true","300","25","127505","197672.63999999998","9000","19267.04","59900.8"
"335","0.34","0.2","300","100","true","300","27","132121","200164.8","9900","17287.870000000003","60656"
"336","0.34","0.2","300","100","true","300","28","123865","191453.45999999996","9200","18772.680000000004","58016.200000000004"
"337","0.34","0.2","300","100","true","300","23","125226","195902.52","9200","20511.89","59364.4"
"338","0.34","0.2","300","100","true","300","24","129296","199151.03999999998","9700","19205.739999999998","60348.8"
"340","0.34","0.2","300","100","true","300","23","120843","188014.86","9600","19797.800000000003","56974.200000000004"
"339","0.34","0.2","300","100","true","300","24","128190","196942.67999999996","9600","18672.93","59679.600000000006"
"341","0.35000000000000003","0.2","300","100","true","300","29","130801","198231.79999999996","9900","16335.900000000001","60994.4"
"342","0.35000000000000003","0.2","300","100","true","300","25","121445","191394.44999999998","9700","20758.78","58890.600000000006"
"343","0.35000000000000003","0.2","300","100","true","300","24","127317","195769.59999999998","10100","18315.93","60236.8"
"344","0.35000000000000003","0.2","300","100","true","300","28","126167","201526.64999999997","9500","22851.930000000004","62008.200000000004"
"345","0.35000000000000003","0.2","300","100","true","300","30","123397","190610.55","10100","18664.65","58649.4"
"346","0.35000000000000003","0.2","300","100","true","300","28","125678","198488.54999999996","10100","21837.570000000003","61073.4"
"347","0.35000000000000003","0.2","300","100","true","300","29","123542","192536.49999999997","9900","19652.24","59242"
"348","0.35000000000000003","0.2","300","100","true","300","25","125565","196346.14999999997","10200","20567.05","60414.200000000004"
"349","0.35000000000000003","0.2","300","100","true","300","25","127557","200628.34999999998","9400","20739.63","61731.8"
"350","0.35000000000000003","0.2","300","100","true","300","28","121687","186305.59999999998","9700","16993.739999999998","57324.8"
"351","0.36000000000000004","0.2","300","100","true","300","23","123869","192080.63999999998","10100","18286","60025.200000000004"
"352","0.36000000000000004","0.2","300","100","true","300","26","124923","193310.71999999997","10300","18278.54","60409.600000000006"
"353","0.36000000000000004","0.2","300","100","true","300","29","122554","194243.19999999998","9900","20888.489999999998","60701"
"354","0.36000000000000004","0.2","300","100","true","300","25","126711","195356.15999999997","10300","17896.72","61048.8"
"355","0.36000000000000004","0.2","300","100","true","300","27","127902","195058.55999999997","10300","16500.590000000004","60955.8"
"356","0.36000000000000004","0.2","300","100","true","300","25","120623","187887.35999999996","9800","18349.8","58714.8"
"357","0.36000000000000004","0.2","300","100","true","300","27","120609","193209.59999999998","10000","22222.469999999998","60378"
"359","0.36000000000000004","0.2","300","100","true","300","26","126531","193513.59999999998","10000","16509.31","60473"
"358","0.36000000000000004","0.2","300","100","true","300","24","113994","180366.07999999996","9500","19507.45","56364.4"
"360","0.36000000000000004","0.2","300","100","true","300","24","123491","184615.67999999996","10000","13432.42","57692.4"
"361","0.37","0.2","300","100","true","300","25","121588","190200.15","10100","18331.159999999996","60381"
"363","0.37","0.2","300","100","true","300","27","115294","180682.11000000002","10100","18128.37","57359.4"
"362","0.37","0.2","300","100","true","300","26","123033","192844.89","10900","19491.200000000004","61220.600000000006"
"364","0.37","0.2","300","100","true","300","25","119664","184082.22","9900","15879.33","58438.8"
"365","0.37","0.2","300","100","true","300","25","122067","192437.28","11100","20378.890000000003","61091.200000000004"
"366","0.37","0.2","300","100","true","300","30","124722","195097.77","10100","18540.21","61935.8"
"367","0.37","0.2","300","100","true","300","28","108851","172814.67","9900","19001.43","54861.8"
"369","0.37","0.2","300","100","true","300","26","118841","191276.82","10100","21813.21","60722.8"
"368","0.37","0.2","300","100","true","300","31","116143","180838.98","10100","17387.15","57409.200000000004"
"370","0.37","0.2","300","100","true","300","27","116709","188324.01","10200","22029.97","59785.4"
"371","0.38","0.2","300","100","true","300","26","115411","185425.88","10200","20400.44","59814.8"
"372","0.38","0.2","300","100","true","300","26","117931","187032.3","9900","18668.260000000002","60333"
"373","0.38","0.2","300","100","true","300","24","115821","185921.26","9700","19825.93","59974.600000000006"
"375","0.38","0.2","300","100","true","300","28","115996","183015.94","9900","17882.95","59037.4"
"374","0.38","0.2","300","100","true","300","27","121492","190068.44","10500","17763.879999999997","61312.4"
"376","0.38","0.2","300","100","true","300","28","119746","187437.78","10800","18028.27","60463.8"
"377","0.38","0.2","300","100","true","300","29","119560","192623.46","10800","21726.440000000002","62136.600000000006"
"379","0.38","0.2","300","100","true","300","22","116636","186145.08","10500","19961.84","60046.8"
"378","0.38","0.2","300","100","true","300","27","108002","175927.48","10500","21674.850000000002","56750.8"
"380","0.38","0.2","300","100","true","300","29","120386","191938.98","10200","19836.78","61915.8"
"381","0.39","0.2","300","100","true","300","24","108676","172978.31","11300","18888.280000000002","56714.200000000004"
"382","0.39","0.2","300","100","true","300","34","114366","183017.08","10400","19045.2","60005.600000000006"
"383","0.39","0.2","300","100","true","300","24","115264","182376.58","10600","17917.35","59795.600000000006"
"385","0.39","0.2","300","100","true","300","26","111026","190023.54","9900","26594.67","62302.8"
"384","0.39","0.2","300","100","true","300","27","116205","182729.77","11300","17913.789999999997","59911.4"
"386","0.39","0.2","300","100","true","300","24","112550","175121.85","10500","15654.85","57417"
"387","0.39","0.2","300","100","true","300","26","115058","186350.73","10300","20494.579999999998","61098.600000000006"
"388","0.39","0.2","300","100","true","300","25","118417","186789.93","11000","18130.72","61242.600000000006"
"389","0.39","0.2","300","100","true","300","29","118085","188917","10400","19292.3","61940"
"390","0.39","0.2","300","100","true","300","25","122078","192206.12","10900","18009.51","63018.4"
"391","0.4","0.2","300","100","true","300","24","112265","182310.6","10600","19875.39","60770.200000000004"
"392","0.4","0.2","300","100","true","300","27","106771","181910.4","10700","25202.879999999997","60636.8"
"393","0.4","0.2","300","100","true","300","24","106866","173585.4","10900","19757.32","57861.8"
"394","0.4","0.2","300","100","true","300","25","112103","179305.8","11200","18633.86","59768.600000000006"
"395","0.4","0.2","300","100","true","300","28","111209","181749.6","10000","19957.870000000003","60583.200000000004"
"396","0.4","0.2","300","100","true","300","29","115180","185373","11200","19602.220000000005","61791"
"397","0.4","0.2","300","100","true","300","25","109840","174614.4","10900","17469.929999999997","58204.8"
"398","0.4","0.2","300","100","true","300","26","119536","191170.19999999998","10900","18810.92","63723.4"
"399","0.4","0.2","300","100","true","300","24","105583","173433.6","10700","20739.72","57811.200000000004"
"400","0.4","0.2","300","100","true","300","22","110615","180415.19999999998","10500","20162","60138.4"
"401","0.41000000000000003","0.2","300","100","true","300","26","111051","175945.08","11300","16552.17","59642.4"
"402","0.41000000000000003","0.2","300","100","true","300","25","109740","175088.4","10900","16896.8","59352"
"403","0.41000000000000003","0.2","300","100","true","300","24","103444","166424.84","10900","17465.39","56415.200000000004"
"404","0.41000000000000003","0.2","300","100","true","300","25","114088","182805.00999999998","11400","18149.04","61967.8"
"405","0.41000000000000003","0.2","300","100","true","300","26","107833","172740.78999999998","10800","17151.629999999997","58556.200000000004"
"407","0.41000000000000003","0.2","300","100","true","300","27","112378","181184.87","11200","18588.239999999998","61418.600000000006"
"406","0.41000000000000003","0.2","300","100","true","300","23","110405","181474.56","11100","20652.32","61516.8"
"408","0.41000000000000003","0.2","300","100","true","300","25","110483","183174.94","10800","21399.23","62093.200000000004"
"409","0.41000000000000003","0.2","300","100","true","300","24","105798","172495.94","10900","19124.89","58473.200000000004"
"410","0.41000000000000003","0.2","300","100","true","300","28","112317","177188.8","11300","16108.269999999997","60064"
"411","0.42000000000000004","0.2","300","100","true","300","24","109103","177578.59999999998","10900","18141.29","61234"
"412","0.42000000000000004","0.2","300","100","true","300","29","110425","180893.3","11200","19291.41","62377"
"413","0.42000000000000004","0.2","300","100","true","300","25","100954","167622.9","10700","19568.39","57801"
"414","0.42000000000000004","0.2","300","100","true","300","24","107000","176836.78","11300","20158.69","60978.200000000004"
"415","0.42000000000000004","0.2","300","100","true","300","25","103157","170243.34","11300","19681.75","58704.600000000006"
"416","0.42000000000000004","0.2","300","100","true","300","24","105487","175369.37999999998","11500","20910.29","60472.200000000004"
"417","0.42000000000000004","0.2","300","100","true","300","22","106491","173314.44","11200","18259.39","59763.600000000006"
"418","0.42000000000000004","0.2","300","100","true","300","29","110693","183138.47999999998","10800","20094.14","63151.200000000004"
"420","0.42000000000000004","0.2","300","100","true","300","25","106178","169847.19999999998","11100","16201.069999999998","58568"
"419","0.42000000000000004","0.2","300","100","true","300","26","109851","174462.84","11400","15852.38","60159.600000000006"
"421","0.43","0.2","300","100","true","300","24","106323","178140.96000000002","11400","20712.41","62505.600000000006"
"422","0.43","0.2","300","100","true","300","21","111498","183017.88000000003","12200","19502.82","64216.8"
"423","0.43","0.2","300","100","true","300","25","103928","170320.56000000003","11500","18131.25","59761.600000000006"
"424","0.43","0.2","300","100","true","300","24","100862","171318.63","10800","21144.760000000002","60111.8"
"426","0.43","0.2","300","100","true","300","26","104065","163852.77000000002","11200","13495.7","57492.200000000004"
"425","0.43","0.2","300","100","true","300","24","106354","178657.38000000003","11700","21316.449999999997","62686.8"
"428","0.43","0.2","300","100","true","300","23","106296","177456.96000000002","12000","20895.43","62265.600000000006"
"427","0.43","0.2","300","100","true","300","23","104292","169162.32","11300","16814.71","59355.200000000004"
"430","0.43","0.2","300","100","true","300","29","98952","174005.04","11100","25098.329999999998","61054.4"
"429","0.43","0.2","300","100","true","300","25","107213","178961.19000000003","11600","20554.59","62793.4"
"431","0.44","0.2","300","100","true","300","25","99027","170410.24000000002","11200","21722.29","60860.8"
"432","0.44","0.2","300","100","true","300","25","107506","180736.08000000002","11600","20281.93","64548.600000000006"
"433","0.44","0.2","300","100","true","300","25","103145","174212.64","11900","20748.48","62218.8"
"434","0.44","0.2","300","100","true","300","27","103660","172673.76","11400","18744.360000000004","61669.200000000004"
"436","0.44","0.2","300","100","true","300","21","106473","173440.96000000002","12100","17124.61","61943.200000000004"
"435","0.44","0.2","300","100","true","300","26","100086","162445.92","12000","16343.529999999999","58016.4"
"437","0.44","0.2","300","100","true","300","22","105745","172705.12000000002","12000","17279.68","61680.4"
"438","0.44","0.2","300","100","true","300","23","104697","175594.72000000003","11300","19485.499999999996","62712.4"
"439","0.44","0.2","300","100","true","300","25","101726","174356.56000000003","11500","21859.920000000002","62270.200000000004"
"440","0.44","0.2","300","100","true","300","27","104387","169783.6","11800","16559.19","60637"
"442","0.45","0.2","300","100","true","300","26","99503","167830.30000000002","11500","18798.22","61029.200000000004"
"441","0.45","0.2","300","100","true","300","29","96441","162386.40000000002","11700","18596.059999999998","59049.600000000006"
"443","0.45","0.2","300","100","true","300","23","93950","158686.55000000002","11400","18431.94","57704.200000000004"
"444","0.45","0.2","300","100","true","300","23","98811","172697.25","11400","22486.979999999996","62799"
"445","0.45","0.2","300","100","true","300","26","95620","166211.1","11200","21350.809999999998","60440.4"
"446","0.45","0.2","300","100","true","300","29","98295","170764.55000000002","11100","21473.42","62096.200000000004"
"447","0.45","0.2","300","100","true","300","24","103548","175335.05000000002","11600","19629.120000000003","63758.200000000004"
"448","0.45","0.2","300","100","true","300","23","96551","163933","11200","18969.96","59612"
"450","0.45","0.2","300","100","true","300","25","97115","160703.40000000002","11800","16950.839999999997","58437.600000000006"
"449","0.45","0.2","300","100","true","300","26","101799","172535.55000000002","11900","19896.3","62740.200000000004"
"451","0.46","0.2","300","100","true","300","25","94925","166930.2","12100","22278.76","61826"
"452","0.46","0.2","300","100","true","300","22","95182","167233.14","11600","21713.33","61938.200000000004"
"453","0.46","0.2","300","100","true","300","29","95239","161193.78","12500","18753.72","59701.4"
"454","0.46","0.2","300","100","true","300","24","95818","164866.32","11400","19386.959999999995","61061.600000000006"
"455","0.46","0.2","300","100","true","300","25","100691","168663.06","12800","18304.22","62467.8"
"456","0.46","0.2","300","100","true","300","25","97983","163900.80000000002","11900","17114.29","60704"
"457","0.46","0.2","300","100","true","300","26","95259","168190.02000000002","11200","21838.370000000003","62292.600000000006"
"458","0.46","0.2","300","100","true","300","25","99062","165610.98","12100","17311.22","61337.4"
"459","0.46","0.2","300","100","true","300","24","96475","164932.2","12100","19470.840000000004","61086"
"460","0.46","0.2","300","100","true","300","22","96130","165204.36000000002","12400","20288.050000000003","61186.8"
"461","0.47000000000000003","0.2","300","100","true","300","27","90193","156560.94","11600","18888.49","59079.600000000006"
"462","0.47000000000000003","0.2","300","100","true","300","24","95605","163424.44","12400","18549.43","61669.600000000006"
"464","0.47000000000000003","0.2","300","100","true","300","28","95674","163065.1","12700","18557.28","61534"
"463","0.47000000000000003","0.2","300","100","true","300","30","96410","165716.69","11400","18172.47","62534.600000000006"
"465","0.47000000000000003","0.2","300","100","true","300","23","90907","163865.4","12000","23122.160000000003","61836"
"466","0.47000000000000003","0.2","300","100","true","300","24","94430","159592.01","11800","16739.059999999998","60223.4"
"467","0.47000000000000003","0.2","300","100","true","300","22","96319","167726.45","12000","20114.269999999997","63293"
"468","0.47000000000000003","0.2","300","100","true","300","29","88305","151097.17","11900","17674.43","57017.8"
"469","0.47000000000000003","0.2","300","100","true","300","25","85736","155810.99000000002","12700","23978.559999999998","58796.600000000006"
"470","0.47000000000000003","0.2","300","100","true","300","24","101207","167598.19","11800","14946.58","63244.600000000006"
"471","0.48000000000000004","0.2","300","100","true","300","21","90560","160125.16","12400","20378.559999999998","61586.600000000006"
"472","0.48000000000000004","0.2","300","100","true","300","24","91097","159594.76","12300","19415.4","61382.600000000006"
"473","0.48000000000000004","0.2","300","100","true","300","23","93449","162209.84","12300","18672.2","62388.4"
"474","0.48000000000000004","0.2","300","100","true","300","23","87809","154622","12900","20243.36","59470"
"475","0.48000000000000004","0.2","300","100","true","300","27","88538","160742.92","12500","22880.5","61824.200000000004"
"476","0.48000000000000004","0.2","300","100","true","300","29","95596","162753.24000000002","12600","17159.46","62597.4"
"477","0.48000000000000004","0.2","300","100","true","300","21","93636","164704.80000000002","12800","20520.79","63348"
"478","0.48000000000000004","0.2","300","100","true","300","25","92247","162938.36000000002","12400","20422.280000000002","62668.600000000006"
"479","0.48000000000000004","0.2","300","100","true","300","26","92810","169177.32","11300","22599.34","65068.200000000004"
"480","0.48000000000000004","0.2","300","100","true","300","26","88644","154815.96","11900","18527.17","59544.600000000006"
"481","0.49","0.2","300","100","true","300","27","90131","159611.64","12800","19688.140000000003","62592.8"
"483","0.49","0.2","300","100","true","300","26","84491","151505.7","11900","19500.969999999998","59414"
"482","0.49","0.2","300","100","true","300","29","87531","158088.27","11800","20361.86","61995.4"
"484","0.49","0.2","300","100","true","300","26","90090","152268.66","12900","15365.96","59713.200000000004"
"485","0.49","0.2","300","100","true","300","27","88004","157158.54","12200","19724.13","61630.8"
"487","0.49","0.2","300","100","true","300","23","92767","162814.44","12100","18298.669999999995","63848.8"
"486","0.49","0.2","300","100","true","300","29","87697","153652.8","13500","19199.82","60256"
"489","0.49","0.2","300","100","true","300","24","88006","156663.33000000002","12600","19821.190000000002","61436.600000000006"
"488","0.49","0.2","300","100","true","300","28","86499","155370.99","12500","20442.440000000002","60929.8"
"490","0.49","0.2","300","100","true","300","23","89393","162625.74","13400","22858.23","63774.8"
"491","0.5","0.2","300","100","true","300","30","89302","155395.5","13200","17135.4","62158.200000000004"
"492","0.5","0.2","300","100","true","300","24","85534","152661.5","12300","18362.8","61064.600000000006"
"493","0.5","0.2","300","100","true","300","22","85428","153962","12600","19549.58","61584.8"
"495","0.5","0.2","300","100","true","300","25","83577","149306.5","12400","18407.3","59722.600000000006"
"494","0.5","0.2","300","100","true","300","31","87900","151157","13300","16093.92","60462.8"
"496","0.5","0.2","300","100","true","300","26","82925","146259","12600","17430.160000000003","58503.600000000006"
"497","0.5","0.2","300","100","true","300","26","86853","151408.5","12800","16792.08","60563.4"
"499","0.5","0.2","300","100","true","300","26","88218","154478","12800","17268.54","61791.200000000004"
"498","0.5","0.2","300","100","true","300","27","88277","158696.5","13100","20040.500000000004","63478.600000000006"
"500","0.5","0.2","300","100","true","300","29","80242","142513.5","12500","17766.11","57005.4"
