"BehaviorSpace results (NetLogo 4.1.2)"
"oriflame7.nlogo"
"max-profit1"
"05/03/2011 13:38:30:018 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","margin","manufacturing-cost","number-of-friendships","monthly-fee","random-join?","number-of-persons","[step]","network-profit","network-sale-revenue","network-fee-revenue","network-sponsor-cost","network-manufacturing-cost"
"293","0.3","0.2","300","100","false","300","22","131606","196401.09999999998","8100","16780.809999999998","56114.600000000006"
"294","0.3","0.2","300","100","false","300","23","126978","195650","8200","20971.57","55900"
"295","0.3","0.2","300","100","false","300","24","127904","192231.9","8200","17604.86","54923.4"
"296","0.3","0.2","300","100","false","300","31","127089","192189.9","8100","18289.33","54911.4"
"297","0.3","0.2","300","100","false","300","23","138293","203126.69999999998","8900","15697.41","58036.200000000004"
"298","0.3","0.2","300","100","false","300","28","127708","194407.5","7600","18754.179999999997","55545"
"299","0.3","0.2","300","100","false","300","28","128913","199227.69999999998","8500","21892.359999999997","56922.200000000004"
"300","0.3","0.2","300","100","false","300","26","127518","195724.19999999998","8100","20384.5","55921.200000000004"
"301","0.31","0.2","300","100","false","300","30","132952","205318.46999999997","8300","21153.56","59512.600000000006"
"302","0.31","0.2","300","100","false","300","23","126766","191984.21999999997","8800","18370.5","55647.600000000006"
"303","0.31","0.2","300","100","false","300","29","131172","197742.96","8100","17354.270000000004","57316.8"
"305","0.31","0.2","300","100","false","300","23","135601","206860.62","8900","20199.67","59959.600000000006"
"304","0.31","0.2","300","100","false","300","31","138302","208515.93","8800","18574.829999999998","60439.4"
"306","0.31","0.2","300","100","false","300","28","124732","195373.49999999997","8900","22911.559999999998","56630"
"307","0.31","0.2","300","100","false","300","27","134305","202799.96999999997","9000","18712.629999999997","58782.600000000006"
"308","0.31","0.2","300","100","false","300","23","125944","191429.46","8800","18798.72","55486.8"
"309","0.31","0.2","300","100","false","300","25","126770","195543.93","8300","20394.909999999996","56679.4"
"310","0.31","0.2","300","100","false","300","29","132486","196636.19999999998","8500","15654.270000000002","56996"
"311","0.32","0.2","300","100","false","300","23","126255","193402.19999999998","8700","18963.98","56883"
"312","0.32","0.2","300","100","false","300","31","126043","186812.31999999998","9200","15024.870000000003","54944.8"
"313","0.32","0.2","300","100","false","300","27","134494","207022.59999999998","8600","20239.170000000002","60889"
"314","0.32","0.2","300","100","false","300","23","128725","194797.55999999997","8400","17178.72","57293.4"
"315","0.32","0.2","300","100","false","300","29","130507","201843.03999999998","8700","20670.88","59365.600000000006"
"316","0.32","0.2","300","100","false","300","24","124025","189141.31999999998","8600","18086.62","55629.8"
"317","0.32","0.2","300","100","false","300","27","124228","190436.03999999998","8700","18897.15","56010.600000000006"
"319","0.32","0.2","300","100","false","300","25","128781","195561.19999999998","8600","17862.53","57518"
"318","0.32","0.2","300","100","false","300","30","127333","192573.27999999997","8700","17301.17","56639.200000000004"
"320","0.32","0.2","300","100","false","300","23","120657","189564.96","8700","21853.590000000004","55754.4"
"321","0.33","0.2","300","100","false","300","30","127355","192749.61999999997","8700","16557.899999999998","57537.200000000004"
"322","0.33","0.2","300","100","false","300","23","125060","192217.63999999998","8500","18278.98","57378.4"
"323","0.33","0.2","300","100","false","300","27","130326","201795.28999999998","9200","20431.449999999993","60237.4"
"324","0.33","0.2","300","100","false","300","24","130437","203282.02","9200","21364.03","60681.200000000004"
"325","0.33","0.2","300","100","false","300","23","132889","198762.86999999997","9200","15741.69","59332.200000000004"
"326","0.33","0.2","300","100","false","300","27","131486","201938.66999999998","9200","19372.780000000002","60280.200000000004"
"327","0.33","0.2","300","100","false","300","26","119723","185485.47999999998","8200","18594.05","55368.8"
"328","0.33","0.2","300","100","false","300","25","115743","183761.56999999998","8000","21164","54854.200000000004"
"329","0.33","0.2","300","100","false","300","28","124935","195224.59999999998","9000","21013.149999999998","58276"
"330","0.33","0.2","300","100","false","300","25","128365","192454.14999999997","9300","15940.619999999999","57449"
"331","0.34","0.2","300","100","false","300","27","123946","188759.33999999997","8900","16513.489999999998","57199.8"
"332","0.34","0.2","300","100","false","300","24","122751","194597.69999999998","8600","21478.030000000002","58969"
"333","0.34","0.2","300","100","false","300","24","130216","197743.91999999998","9000","16605.4","59922.4"
"334","0.34","0.2","300","100","false","300","25","125545","195841.13999999998","9500","20450.61","59345.8"
"335","0.34","0.2","300","100","false","300","25","117982","187108.02","9100","21526.710000000003","56699.4"
"336","0.34","0.2","300","100","false","300","21","118206","189769.13999999998","8600","22657.35","57505.8"
"337","0.34","0.2","300","100","false","300","28","125643","199323.95999999996","9500","22779.41","60401.200000000004"
"338","0.34","0.2","300","100","false","300","26","124614","197031.11999999997","8900","21611.210000000003","59706.4"
"339","0.34","0.2","300","100","false","300","27","112421","179211.11999999997","8400","20883.28","54306.4"
"340","0.34","0.2","300","100","false","300","23","128828","197670.65999999997","9600","18542.57","59900.200000000004"
"341","0.35000000000000003","0.2","300","100","false","300","28","119463","186291.3","8600","18108.33","57320.4"
"343","0.35000000000000003","0.2","300","100","false","300","23","121474","193087.04999999996","9000","21201.699999999997","59411.4"
"342","0.35000000000000003","0.2","300","100","false","300","26","113832","178289.14999999997","8700","18299.359999999997","54858.200000000004"
"344","0.35000000000000003","0.2","300","100","false","300","25","126731","196220.04999999996","9100","18213.8","60375.4"
"345","0.35000000000000003","0.2","300","100","false","300","26","117427","187955.3","9000","21695.6","57832.4"
"346","0.35000000000000003","0.2","300","100","false","300","27","121095","186266.59999999998","9300","17158.969999999994","57312.8"
"347","0.35000000000000003","0.2","300","100","false","300","27","120745","190645.64999999997","9600","20840.510000000002","58660.200000000004"
"349","0.35000000000000003","0.2","300","100","false","300","26","123898","195075.39999999997","9600","20754.300000000003","60023.200000000004"
"348","0.35000000000000003","0.2","300","100","false","300","28","125040","193350.94999999998","9600","18418.010000000002","59492.600000000006"
"350","0.35000000000000003","0.2","300","100","false","300","24","120789","187870.8","9500","18775.309999999998","57806.4"
"351","0.36000000000000004","0.2","300","100","false","300","27","112385","172457.59999999998","9400","15579.55","53893"
"352","0.36000000000000004","0.2","300","100","false","300","30","118405","182312.95999999996","8900","15835.490000000002","56972.8"
"353","0.36000000000000004","0.2","300","100","false","300","26","117766","191791.99999999997","10000","24090.909999999996","59935"
"354","0.36000000000000004","0.2","300","100","false","300","25","118889","184639.99999999997","9700","17751.399999999998","57700"
"355","0.36000000000000004","0.2","300","100","false","300","29","123483","190945.91999999998","9700","17492.629999999997","59670.600000000006"
"356","0.36000000000000004","0.2","300","100","false","300","25","115395","182227.83999999997","9000","18886.879999999997","56946.200000000004"
"357","0.36000000000000004","0.2","300","100","false","300","23","116027","183596.15999999997","9400","19595.68","57373.8"
"358","0.36000000000000004","0.2","300","100","false","300","30","119029","187404.79999999996","9400","19212.29","58564"
"359","0.36000000000000004","0.2","300","100","false","300","29","115268","185445.75999999998","9400","21625.590000000004","57951.8"
"361","0.37","0.2","300","100","false","300","25","114979","180769.68","9800","18203.26","57387.200000000004"
"360","0.36000000000000004","0.2","300","100","false","300","26","126904","192026.87999999998","9500","14614.369999999997","60008.4"
"362","0.37","0.2","300","100","false","300","27","109053","180594.54","9100","23309.54","57331.600000000006"
"363","0.37","0.2","300","100","false","300","27","121921","193488.75","9400","19542.600000000002","61425"
"364","0.37","0.2","300","100","false","300","23","125533","194253.57","10500","17553.21","61667.8"
"365","0.37","0.2","300","100","false","300","27","115952","178080.21","9700","15294.880000000001","56533.4"
"366","0.37","0.2","300","100","false","300","27","119077","188576.01","9800","19433.39","59865.4"
"367","0.37","0.2","300","100","false","300","26","113201","182359.8","9500","20766.81","57892"
"368","0.37","0.2","300","100","false","300","27","118188","188117.37","10100","20309.200000000004","59719.8"
"369","0.37","0.2","300","100","false","300","23","122185","193339.44","10100","19876.43","61377.600000000006"
"370","0.37","0.2","300","100","false","300","23","110360","180294.66","9500","22198.25","57236.4"
"371","0.38","0.2","300","100","false","300","23","117337","181462.84","10300","15889.71","58536.4"
"372","0.38","0.2","300","100","false","300","24","116803","186933.72","10100","19929.26","60301.200000000004"
"373","0.38","0.2","300","100","false","300","24","122530","188623.84","9700","14947.73","60846.4"
"374","0.38","0.2","300","100","false","300","23","118443","185287","10100","17174.31","59770"
"375","0.38","0.2","300","100","false","300","29","119883","197806.66","10200","24314.910000000003","63808.600000000006"
"376","0.38","0.2","300","100","false","300","25","109803","174130.1","9300","17456.32","56171"
"377","0.38","0.2","300","100","false","300","25","125362","199148.96","10100","19645.850000000002","64241.600000000006"
"378","0.38","0.2","300","100","false","300","26","120528","192963.22","9800","19989.109999999997","62246.200000000004"
"380","0.38","0.2","300","100","false","300","26","116039","182188.24","9400","16779.11","58770.4"
"379","0.38","0.2","300","100","false","300","25","114687","180630.18","9900","17575.14","58267.8"
"381","0.39","0.2","300","100","false","300","23","117341","186005.47","10500","18178.87","60985.4"
"382","0.39","0.2","300","100","false","300","24","109237","179879.24","9800","21465.05","58976.8"
"383","0.39","0.2","300","100","false","300","27","111641","181323.72","10100","20332.14","59450.4"
"384","0.39","0.2","300","100","false","300","23","113134","178480.51","9700","16528.07","58518.200000000004"
"385","0.39","0.2","300","100","false","300","25","110077","173227.8","10200","16555.070000000003","56796"
"386","0.39","0.2","300","100","false","300","24","113465","186697.82","10200","22219.95","61212.4"
"387","0.39","0.2","300","100","false","300","23","116581","185297.26","10800","18762.63","60753.200000000004"
"388","0.39","0.2","300","100","false","300","24","108997","179322.31","10100","21631.160000000003","58794.200000000004"
"389","0.39","0.2","300","100","false","300","26","108705","171477.71","10000","16550.23","56222.200000000004"
"390","0.39","0.2","300","100","false","300","25","109534","177849.16","10200","20204.04","58311.200000000004"
"391","0.4","0.2","300","100","false","300","27","109772","180442.8","10300","20823.329999999998","60147.600000000006"
"392","0.4","0.2","300","100","false","300","24","111151","181414.8","10500","20292.04","60471.600000000006"
"393","0.4","0.2","300","100","false","300","24","114414","182845.8","10500","17983.28","60948.600000000006"
"394","0.4","0.2","300","100","false","300","24","108589","176742","10500","19739","58914"
"395","0.4","0.2","300","100","false","300","23","108590","177210","10400","19950.32","59070"
"396","0.4","0.2","300","100","false","300","25","106315","178424.4","10400","23034.49","59474.8"
"398","0.4","0.2","300","100","false","300","22","109052","179122.19999999998","11000","21362.510000000002","59707.4"
"397","0.4","0.2","300","100","false","300","26","110158","178699.19999999998","10000","18974.62","59566.4"
"399","0.4","0.2","300","100","false","300","25","112090","188704.8","9900","23613.399999999998","62901.600000000006"
"400","0.4","0.2","300","100","false","300","26","102054","171045.6","10300","22276.170000000002","57015.200000000004"
"401","0.41000000000000003","0.2","300","100","false","300","23","106218","176686.12","10300","20874.92","59893.600000000006"
"402","0.41000000000000003","0.2","300","100","false","300","26","108215","183501.21","9400","22482.749999999996","62203.8"
"403","0.41000000000000003","0.2","300","100","false","300","23","111988","183007.97","10800","19783.24","62036.600000000006"
"404","0.41000000000000003","0.2","300","100","false","300","27","107700","176656.62","10800","19872.9","59883.600000000006"
"405","0.41000000000000003","0.2","300","100","false","300","25","108195","174272.43","10300","17302.35","59075.4"
"406","0.41000000000000003","0.2","300","100","false","300","24","109818","181838.59","10600","20980.82","61640.200000000004"
"407","0.41000000000000003","0.2","300","100","false","300","23","108690","171767.28999999998","10200","15051.08","58226.200000000004"
"408","0.41000000000000003","0.2","300","100","false","300","30","110976","179276.81","10300","17828.620000000003","60771.8"
"409","0.41000000000000003","0.2","300","100","false","300","27","109756","178912.19","10600","19107.62","60648.200000000004"
"410","0.41000000000000003","0.2","300","100","false","300","26","108055","177959.34","10500","20079.12","60325.200000000004"
"412","0.42000000000000004","0.2","300","100","false","300","23","109112","177136.06","10500","17442.309999999998","61081.4"
"411","0.42000000000000004","0.2","300","100","false","300","27","108096","174957","10400","16930.6","60330"
"413","0.42000000000000004","0.2","300","100","false","300","24","106089","178144.68","10300","20926.18","61429.200000000004"
"414","0.42000000000000004","0.2","300","100","false","300","25","103512","171450.9","10200","19018.359999999997","59121"
"415","0.42000000000000004","0.2","300","100","false","300","29","103157","176792.69999999998","10600","23272.43","60963"
"416","0.42000000000000004","0.2","300","100","false","300","26","109828","181131.68","11000","19844.820000000003","62459.200000000004"
"417","0.42000000000000004","0.2","300","100","false","300","26","107347","175673.87999999998","10600","18349.44","60577.200000000004"
"418","0.42000000000000004","0.2","300","100","false","300","27","95435","161282.34","10000","20233.009999999995","55614.600000000006"
"419","0.42000000000000004","0.2","300","100","false","300","27","107230","177592.52","10200","19323.34","61238.8"
"420","0.42000000000000004","0.2","300","100","false","300","26","108023","178904.47999999998","11000","20189.879999999997","61691.200000000004"
"421","0.43","0.2","300","100","false","300","25","102268","166656.6","11300","17212.27","58476"
"422","0.43","0.2","300","100","false","300","24","97054","173879.64","10700","26515.539999999994","61010.4"
"424","0.43","0.2","300","100","false","300","22","105181","166192.62000000002","11400","14098.359999999999","58313.200000000004"
"423","0.43","0.2","300","100","false","300","29","100071","165245.85","11000","18193.78","57981"
"425","0.43","0.2","300","100","false","300","25","104822","173379.75000000003","11200","18922.699999999997","60835"
"426","0.43","0.2","300","100","false","300","29","103785","169191.96000000002","10600","16640.89","59365.600000000006"
"427","0.43","0.2","300","100","false","300","23","103752","172386.24000000002","10700","18847.36","60486.4"
"428","0.43","0.2","300","100","false","300","28","105977","176053.62000000002","10800","19103.28","61773.200000000004"
"429","0.43","0.2","300","100","false","300","25","100740","169374.36000000002","11300","20504.390000000003","59429.600000000006"
"430","0.43","0.2","300","100","false","300","24","102338","175407.24000000002","10200","21722.850000000002","61546.4"
"431","0.44","0.2","300","100","false","300","24","104322","174166.16","10800","18441.640000000007","62202.200000000004"
"433","0.44","0.2","300","100","false","300","24","101675","169154.72000000003","11200","18266.979999999996","60412.4"
"432","0.44","0.2","300","100","false","300","23","106482","174713.28000000003","11400","17233.6","62397.600000000006"
"434","0.44","0.2","300","100","false","300","26","102006","169285.2","11500","18320.02","60459"
"435","0.44","0.2","300","100","false","300","23","100401","163238.32","10900","15437.690000000002","58299.4"
"436","0.44","0.2","300","100","false","300","25","103852","172216.80000000002","11300","18158.679999999997","61506"
"437","0.44","0.2","300","100","false","300","29","101617","167609.12000000002","11200","17332.02","59860.4"
"438","0.44","0.2","300","100","false","300","26","94116","164258.08000000002","11100","22578.12","58663.600000000006"
"439","0.44","0.2","300","100","false","300","24","100909","167244.56000000003","11000","17605.14","59730.200000000004"
"440","0.44","0.2","300","100","false","300","22","102191","171559.36000000002","11600","19697.38","61271.200000000004"
"441","0.45","0.2","300","100","false","300","26","94434","166259.5","11500","22867.489999999998","60458"
"442","0.45","0.2","300","100","false","300","27","100743","173241.2","11500","21001.82","62996.8"
"443","0.45","0.2","300","100","false","300","24","98265","166404.15000000002","10700","18329.03","60510.600000000006"
"444","0.45","0.2","300","100","false","300","27","97310","166193.5","11700","20149.74","60434"
"445","0.45","0.2","300","100","false","300","23","96428","167804.45","11100","21457.08","61019.8"
"446","0.45","0.2","300","100","false","300","26","94237","159756.30000000002","10500","17926.14","58093.200000000004"
"447","0.45","0.2","300","100","false","300","30","95072","163687.7","10700","19792.41","59522.8"
"448","0.45","0.2","300","100","false","300","31","95005","160575.80000000002","11300","18479.42","58391.200000000004"
"449","0.45","0.2","300","100","false","300","24","101576","168495.25","11500","17148.66","61271"
"451","0.46","0.2","300","100","false","300","23","96060","167989.14","11200","20910.969999999998","62218.200000000004"
"450","0.45","0.2","300","100","false","300","25","102853","173414.45","11400","18901.519999999997","63059.8"
"453","0.46","0.2","300","100","false","300","24","97705","164621.16","11400","17345.100000000002","60970.8"
"452","0.46","0.2","300","100","false","300","27","97949","162790.02000000002","12000","16548.68","60292.600000000006"
"454","0.46","0.2","300","100","false","300","23","95153","166044.6","11900","21293.559999999994","61498"
"455","0.46","0.2","300","100","false","300","26","98215","167884.92","11100","18589.839999999997","62179.600000000006"
"456","0.46","0.2","300","100","false","300","26","98718","169743.6","11500","19657.3","62868"
"457","0.46","0.2","300","100","false","300","28","96314","162576.72","11900","17949.469999999998","60213.600000000006"
"458","0.46","0.2","300","100","false","300","24","89287","156965.58000000002","12000","21543.48","58135.4"
"459","0.46","0.2","300","100","false","300","26","95360","161362.80000000002","11500","17738.49","59764"
"460","0.46","0.2","300","100","false","300","27","94965","159267.06","11300","16614.510000000002","58987.8"
"461","0.47000000000000003","0.2","300","100","false","300","25","99550","170215.86000000002","12500","18933.579999999998","64232.4"
"462","0.47000000000000003","0.2","300","100","false","300","23","92122","162013.05000000002","12100","20853.6","61137"
"463","0.47000000000000003","0.2","300","100","false","300","24","93542","162935.78","11500","19408.28","61485.200000000004"
"464","0.47000000000000003","0.2","300","100","false","300","23","94360","160214.23","12300","17696.13","60458.200000000004"
"465","0.47000000000000003","0.2","300","100","false","300","26","91321","163306.25","11600","21959.78","61625"
"466","0.47000000000000003","0.2","300","100","false","300","24","94161","165932.93000000002","11800","20956.15","62616.200000000004"
"467","0.47000000000000003","0.2","300","100","false","300","23","87875","166940.99000000002","10700","26769.85","62996.600000000006"
"468","0.47000000000000003","0.2","300","100","false","300","22","87420","153729.68000000002","11600","19898.79","58011.200000000004"
"469","0.47000000000000003","0.2","300","100","false","300","26","98545","166083.45","11500","16365.32","62673"
"470","0.47000000000000003","0.2","300","100","false","300","27","97736","169774.9","12000","19972.730000000003","64066"
"471","0.48000000000000004","0.2","300","100","false","300","26","88094","157417.52000000002","11900","20678.68","60545.200000000004"
"472","0.48000000000000004","0.2","300","100","false","300","25","90482","161130.84","12300","20974.949999999997","61973.4"
"473","0.48000000000000004","0.2","300","100","false","300","24","92147","165103.12","12100","21555.170000000002","63501.200000000004"
"474","0.48000000000000004","0.2","300","100","false","300","24","88137","154316.24000000002","11700","18526.93","59352.4"
"475","0.48000000000000004","0.2","300","100","false","300","28","87976","159681.6","12000","22289.72","61416"
"476","0.48000000000000004","0.2","300","100","false","300","27","91072","158464.28","11800","18244.67","60947.8"
"477","0.48000000000000004","0.2","300","100","false","300","28","96785","167666.2","12000","18393.710000000003","64487"
"478","0.48000000000000004","0.2","300","100","false","300","22","86591","152331.92","12200","19351.69","58589.200000000004"
"479","0.48000000000000004","0.2","300","100","false","300","26","88524","156817.96","12100","20079.61","60314.600000000006"
"480","0.48000000000000004","0.2","300","100","false","300","27","87084","161322.72","11800","23991.45","62047.200000000004"
"481","0.49","0.2","300","100","false","300","24","87396","155262.87","12500","19479.31","60887.4"
"482","0.49","0.2","300","100","false","300","24","90830","156479.22","13400","17685","61364.4"
"483","0.49","0.2","300","100","false","300","24","93958","160756.59","12600","16357","63041.8"
"484","0.49","0.2","300","100","false","300","24","88377","157855.71","12700","20274.170000000002","61904.200000000004"
"485","0.49","0.2","300","100","false","300","25","89873","156445.05","12500","17721.17","61351"
"486","0.49","0.2","300","100","false","300","22","87441","155730.03","11900","19118.04","61070.600000000006"
"487","0.49","0.2","300","100","false","300","25","83979","151407.27","10800","18852.859999999997","59375.4"
"488","0.49","0.2","300","100","false","300","24","88713","154937.49","12200","17664.93","60759.8"
"489","0.49","0.2","300","100","false","300","25","86991","154770.21","12000","19085.28","60694.200000000004"
"490","0.49","0.2","300","100","false","300","25","88325","150783.03","12300","15627.28","59130.600000000006"
"491","0.5","0.2","300","100","false","300","26","80808","151605.5","13100","23255.42","60642.200000000004"
"493","0.5","0.2","300","100","false","300","27","88203","152956","12200","15770.810000000001","61182.4"
"492","0.5","0.2","300","100","false","300","26","88018","154256.5","13500","18036.37","61702.600000000006"
"494","0.5","0.2","300","100","false","300","25","79168","143718","12200","19263.07","57487.200000000004"
"495","0.5","0.2","300","100","false","300","23","84908","152445","12600","19158.97","60978"
"496","0.5","0.2","300","100","false","300","25","89044","158025","13100","18871","63210"
"497","0.5","0.2","300","100","false","300","24","87847","153172","12400","16456.620000000003","61268.8"
"498","0.5","0.2","300","100","false","300","26","82079","154871.5","12000","22844.35","61948.600000000006"
"499","0.5","0.2","300","100","false","300","28","83013","150491","11500","18782.02","60196.4"
"500","0.5","0.2","300","100","false","300","31","88266","160928.5","13100","21391.38","64371.4"
